instruction,ISA,depend on macro,valid,why invalid,tested,comment
BX_IA_V512_VPSRAD_UdqIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VPSRAQ_UdqIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VPRORD_UdqIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VPRORQ_UdqIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VPROLD_UdqIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VPROLQ_UdqIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQU8_VdqWdq,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQU16_VdqWdq,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQU8_VdqWdq_Kmask,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQU16_VdqWdq_Kmask,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQU8_WdqVdq,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQU18_WdqVdq,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQU8_WdqVdq_Kmask,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQU16_WdqVdq_Kmask,BX_ISA_AVX512_BW,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQU32_VdqWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQU64_VdqWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQU32_VdqWdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQU64_VdqWdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQU32_WdqVdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQU64_WdqVdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQU32_WdqVdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQU64_WdqVdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQA32_VdqWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQA64_VdqWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQA32_VdqWdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQA64_VdqWdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQA32_WdqVdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQA64_WdqVdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQA32_WdqVdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VMOVDQA64_WdqVdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VRANGEPS_VpsHpsWpsIb_Kmask,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VRANGEPD_VpdHpdWpdIb_Kmask,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VRANGESS_VssHpsWssIb_Kmask,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VRANGESD_VsdHpdWsdIb_Kmask,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VGETEXPPS_VpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VGETEXPPD_VpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VGETEXPSS_VssHpsWss_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VGETEXPSD_VsdHpdWsd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VGETMANTPS_VpsWpsIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VGETMANTPD_VpdWpdIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VGETMANTSS_VssHpsWssIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VGETMANTSD_VsdHpdWsdIb_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VSCALEFPS_VpsHpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VSCALEFPD_VpdHpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VSCALEFSS_VssHpsWss,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VSCALEFSD_VsdHpdWsd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VSCALEFPS_VpsHpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VSCALEFPD_VpdHpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VSCALEFSS_VssHpsWss_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VSCALEFSD_VsdHpdWsd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VRCP14PS_VpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VRCP14PD_VpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VRCP14SS_VssHpsWss_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VRCP14SD_VsdHpdWsd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VRSQRT14PS_VpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VRSQRT14PD_VpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VRSQRT14SS_VssHpsWss_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VRSQRT14SD_VsdHpdWsd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTPS2UQQ_VdqWps,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTPD2UQQ_VdqWpd,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTPS2UQQ_VdqWps_Kmask,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTPD2UQQ_VdqWpd_Kmask,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTTPS2UQQ_VdqWps,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTTPD2UQQ_VdqWpd,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTTPS2UQQ_VdqWps_Kmask,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTTPD2UQQ_VdqWpd_Kmask,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTPS2QQ_VdqWps,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTPD2QQ_VdqWpd,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTPS2QQ_VdqWps_Kmask,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTPD2QQ_VdqWpd_Kmask,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTTPS2QQ_VdqWps,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTTPD2QQ_VdqWpd,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTTPS2QQ_VdqWps_Kmask,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTTPD2QQ_VdqWpd_Kmask,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTTPS2UDQ_VdqWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTTPD2UDQ_VdqWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTTPS2UDQ_VdqWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTTPD2UDQ_VdqWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTPS2UDQ_VdqWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTPD2UDQ_VdqWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTPS2UDQ_VdqWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTPD2UDQ_VdqWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTUDQ2PD_VpdWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTUQQ2PD_VpdWdq,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTUDQ2PD_VpdWdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTUQQ2PD_VpdWdq_Kmask,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTUDQ2PS_VpsWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTUQQ2PS_VpsWdq,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTUDQ2PS_VpsWdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTUQQ2PS_VpsWdq_Kmask,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTDQ2PD_VpdWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTQQ2PD_VpdWdq,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTDQ2PD_VpdWdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTQQ2PD_VpdWdq_Kmask,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTDQ2PS_VpsWdq,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTQQ2PS_VpsWdq,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTDQ2PS_VpsWdq_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VCVTQQ2PS_VpsWdq_Kmask,BX_ISA_AVX512_DQ,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADD132PS_VpsHpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADD132PD_VpdHpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADD213PS_VpsHpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADD213PD_VpdHpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADD231PS_VpsHpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADD231PD_VpdHpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,435226,VexW alias
BX_IA_V512_VFMADD132PS_VpsHpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADD132PD_VpdHpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADD213PS_VpsHpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADD213PD_VpdHpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADD231PS_VpsHpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADD231PD_VpdHpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADD132SS_VpsHssWss,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADD132SD_VpdHsdWsd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADD213SS_VpsHssWss,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADD213SD_VpdHsdWsd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADD231SS_VpsHssWss,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADD231SD_VpdHsdWsd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADD132SS_VpsHssWss_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADD132SD_VpdHsdWsd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADD213SS_VpsHssWss_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADD213SD_VpdHsdWsd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADD231SS_VpsHssWss_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADD231SD_VpdHsdWsd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADDSUB132PS_VpsHpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADDSUB132PD_VpdHpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADDSUB213PS_VpsHpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADDSUB213PD_VpdHpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADDSUB231PS_VpsHpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADDSUB231PD_VpdHpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMADDSUB132PS_VpsHpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,no,VexW alias
BX_IA_V512_VFMADDSUB132PD_VpdHpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,no,VexW alias
BX_IA_V512_VFMADDSUB213PS_VpsHpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,no,VexW alias
BX_IA_V512_VFMADDSUB213PD_VpdHpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,no,VexW alias
BX_IA_V512_VFMADDSUB231PS_VpsHpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,no,VexW alias
BX_IA_V512_VFMADDSUB231PD_VpdHpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,no,VexW alias
BX_IA_V512_VFMSUBADD132PS_VpsHpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUBADD132PD_VpdHpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUBADD213PS_VpsHpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUBADD213PD_VpdHpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUBADD231PS_VpsHpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUBADD231PD_VpdHpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUBADD132PS_VpsHpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,no,VexW alias
BX_IA_V512_VFMSUBADD132PD_VpdHpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,no,VexW alias
BX_IA_V512_VFMSUBADD213PS_VpsHpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,no,VexW alias
BX_IA_V512_VFMSUBADD213PD_VpdHpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,no,VexW alias
BX_IA_V512_VFMSUBADD231PS_VpsHpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,no,VexW alias
BX_IA_V512_VFMSUBADD231PD_VpdHpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,no,VexW alias
BX_IA_V512_VFMSUB132PS_VpsHpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUB132PD_VpdHpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUB213PS_VpsHpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUB213PD_VpdHpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUB231PS_VpsHpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUB231PD_VpdHpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUB132PS_VpsHpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUB132PD_VpdHpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUB213PS_VpsHpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUB213PD_VpdHpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUB231PS_VpsHpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUB231PD_VpdHpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUB132SS_VpsHssWss,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUB132SD_VpdHsdWsd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUB213SS_VpsHssWss,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUB213SD_VpdHsdWsd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUB231SS_VpsHssWss,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUB231SD_VpdHsdWsd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUB132SS_VpsHssWss_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUB132SD_VpdHsdWsd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUB213SS_VpsHssWss_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUB213SD_VpdHsdWsd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUB231SS_VpsHssWss_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFMSUB231SD_VpdHsdWsd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD132PS_VpsHpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD132PD_VpdHpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD213PS_VpsHpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD213PD_VpdHpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD231PS_VpsHpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD231PD_VpdHpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD132PS_VpsHpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD132PD_VpdHpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD213PS_VpsHpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD213PD_VpdHpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD231PS_VpsHpsWps_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD231PD_VpdHpdWpd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD132SS_VpsHssWss,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD132SD_VpdHsdWsd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD213SS_VpsHssWss,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD213SD_VpdHsdWsd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD231SS_VpsHssWss,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD231SD_VpdHsdWsd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD132SS_VpsHssWss_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD132SD_VpdHsdWsd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD213SS_VpsHssWss_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD213SD_VpdHsdWsd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD231SS_VpsHssWss_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMADD231SD_VpdHsdWsd_Kmask,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMSUB132PS_VpsHpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMSUB132PD_VpdHpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMSUB213PS_VpsHpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMSUB213PD_VpdHpdWpd,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
BX_IA_V512_VFNMSUB231PS_VpsHpsWps,BX_ISA_AVX512,BX_SUPPORT_EVEX,Y,,0,VexW alias
